,event,timestamp,user_id,request,movie_name,movie_rating,movie_year
459,"2022-10-18T05:26:38,333980,GET /rate/spirited+away+2001=4",2022-10-18T05:26:38,333980,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
460,"2022-10-18T05:26:38,263387,GET /rate/black+sheep+2006=3",2022-10-18T05:26:38,263387,GET /rate/black+sheep+2006=3,black+sheep+2006,3,2006
461,"2022-10-18T05:26:38,167450,GET /rate/frozen+river+2008=3",2022-10-18T05:26:38,167450,GET /rate/frozen+river+2008=3,frozen+river+2008,3,2008
462,"2022-10-18T05:26:40,16722,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:26:40,16722,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
463,"2022-10-18T05:26:40,409221,GET /rate/the+usual+suspects+1995=3",2022-10-18T05:26:40,409221,GET /rate/the+usual+suspects+1995=3,the+usual+suspects+1995,3,1995
464,"2022-10-18T05:26:40,607045,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:26:40,607045,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
465,"2022-10-18T05:26:41,495630,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:26:41,495630,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
466,"2022-10-18T05:26:42,310355,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:26:42,310355,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
467,"2022-10-18T05:26:42,29748,GET /rate/fight+club+1999=4",2022-10-18T05:26:42,29748,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
468,"2022-10-18T05:26:42,489878,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:26:42,489878,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
469,"2022-10-18T05:26:44,373063,GET /rate/the+twilight+samurai+2002=4",2022-10-18T05:26:44,373063,GET /rate/the+twilight+samurai+2002=4,the+twilight+samurai+2002,4,2002
470,"2022-10-18T05:26:44,460264,GET /rate/amlie+2001=4",2022-10-18T05:26:44,460264,GET /rate/amlie+2001=4,amlie+2001,4,2001
471,"2022-10-18T05:26:44,75906,GET /rate/aliens+1986=4",2022-10-18T05:26:44,75906,GET /rate/aliens+1986=4,aliens+1986,4,1986
472,"2022-10-18T05:26:44,573243,GET /rate/my+sassy+girl+2001=4",2022-10-18T05:26:44,573243,GET /rate/my+sassy+girl+2001=4,my+sassy+girl+2001,4,2001
473,"2022-10-18T05:26:44,366057,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:26:44,366057,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
474,"2022-10-18T05:26:47,432173,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:26:47,432173,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
475,"2022-10-18T05:26:47,419659,GET /rate/ordet+1955=5",2022-10-18T05:26:47,419659,GET /rate/ordet+1955=5,ordet+1955,5,1955
476,"2022-10-18T05:26:48,43555,GET /rate/schindlers+list+1993=4",2022-10-18T05:26:48,43555,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
477,"2022-10-18T05:26:48,365989,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:26:48,365989,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
478,"2022-10-18T05:26:49,98854,GET /rate/spirited+away+2001=4",2022-10-18T05:26:49,98854,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
479,"2022-10-18T05:26:49,210889,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:26:49,210889,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
480,"2022-10-18T05:26:49,170718,GET /rate/schindlers+list+1993=3",2022-10-18T05:26:49,170718,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
481,"2022-10-18T05:17:44,263263,GET /rate/kikis+delivery+service+1989=4",2022-10-18T05:17:44,263263,GET /rate/kikis+delivery+service+1989=4,kikis+delivery+service+1989,4,1989
482,"2022-10-18T05:17:44,435157,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:17:44,435157,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
483,"2022-10-18T05:17:45,186399,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:17:45,186399,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
484,"2022-10-18T05:17:45,31599,GET /rate/the+godfather+1972=4",2022-10-18T05:17:45,31599,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
485,"2022-10-18T05:17:45,228590,GET /rate/the+goonies+1985=3",2022-10-18T05:17:45,228590,GET /rate/the+goonies+1985=3,the+goonies+1985,3,1985
486,"2022-10-18T05:17:46,223240,GET /rate/spirited+away+2001=5",2022-10-18T05:17:46,223240,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
487,"2022-10-18T05:17:46,385512,GET /rate/peter+pan+1953=4",2022-10-18T05:17:46,385512,GET /rate/peter+pan+1953=4,peter+pan+1953,4,1953
488,"2022-10-18T05:17:47,336836,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:17:47,336836,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
489,"2022-10-18T05:17:47,265121,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:17:47,265121,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
490,"2022-10-18T05:17:47,320030,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:17:47,320030,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
491,"2022-10-18T05:17:47,458847,GET /rate/the+big+bang+2011=4",2022-10-18T05:17:47,458847,GET /rate/the+big+bang+2011=4,the+big+bang+2011,4,2011
492,"2022-10-18T05:17:47,466991,GET /rate/the+bourne+ultimatum+2007=5",2022-10-18T05:17:47,466991,GET /rate/the+bourne+ultimatum+2007=5,the+bourne+ultimatum+2007,5,2007
493,"2022-10-18T05:17:49,267324,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:17:49,267324,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
494,"2022-10-18T05:17:49,500342,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:17:49,500342,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
495,"2022-10-18T05:17:50,272205,GET /rate/schindlers+list+1993=3",2022-10-18T05:17:50,272205,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
496,"2022-10-18T05:17:50,509929,GET /rate/the+usual+suspects+1995=3",2022-10-18T05:17:50,509929,GET /rate/the+usual+suspects+1995=3,the+usual+suspects+1995,3,1995
497,"2022-10-18T05:17:50,17110,GET /rate/barton+fink+1991=4",2022-10-18T05:17:50,17110,GET /rate/barton+fink+1991=4,barton+fink+1991,4,1991
498,"2022-10-18T05:17:50,212519,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:17:50,212519,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
499,"2022-10-18T05:17:51,528111,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:17:51,528111,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
500,"2022-10-18T05:17:51,66350,GET /rate/schindlers+list+1993=5",2022-10-18T05:17:51,66350,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
501,"2022-10-18T05:17:52,389439,GET /rate/schindlers+list+1993=4",2022-10-18T05:17:52,389439,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
502,"2022-10-18T05:17:53,502496,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:17:53,502496,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
503,"2022-10-18T05:17:54,52874,GET /rate/out+1+spectre+1972=4",2022-10-18T05:17:54,52874,GET /rate/out+1+spectre+1972=4,out+1+spectre+1972,4,1972
504,"2022-10-18T05:17:55,564766,GET /rate/schindlers+list+1993=5",2022-10-18T05:17:55,564766,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
505,"2022-10-18T05:17:55,96377,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:17:55,96377,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
506,"2022-10-18T05:17:56,145737,GET /rate/condo+painting+2000=4",2022-10-18T05:17:56,145737,GET /rate/condo+painting+2000=4,condo+painting+2000,4,2000
507,"2022-10-18T05:17:57,502739,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:17:57,502739,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
508,"2022-10-18T05:17:57,432333,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:17:57,432333,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
509,"2022-10-18T05:17:57,614292,GET /rate/kleines+arschloch+-+der+film+1997=3",2022-10-18T05:17:57,614292,GET /rate/kleines+arschloch+-+der+film+1997=3,kleines+arschloch+-+der+film+1997,3,1997
510,"2022-10-18T05:17:59,167669,GET /rate/the+usual+suspects+1995=3",2022-10-18T05:17:59,167669,GET /rate/the+usual+suspects+1995=3,the+usual+suspects+1995,3,1995
511,"2022-10-18T05:18,108148,GET /rate/schindlers+list+1993=5",2022-10-18T05:18,108148,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
512,"2022-10-18T05:18,274955,GET /rate/the+sound+of+music+1965=4",2022-10-18T05:18,274955,GET /rate/the+sound+of+music+1965=4,the+sound+of+music+1965,4,1965
513,"2022-10-18T05:18:01,520484,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:01,520484,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
514,"2022-10-18T05:18:01,556383,GET /rate/schindlers+list+1993=5",2022-10-18T05:18:01,556383,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
515,"2022-10-18T05:18:02,473623,GET /rate/schindlers+list+1993=5",2022-10-18T05:18:02,473623,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
516,"2022-10-18T05:18:02,262564,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:02,262564,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
517,"2022-10-18T05:18:02,356684,GET /rate/high+school+confidential+1958=4",2022-10-18T05:18:02,356684,GET /rate/high+school+confidential+1958=4,high+school+confidential+1958,4,1958
518,"2022-10-18T05:18:03,422206,GET /rate/over+the+brooklyn+bridge+1984=4",2022-10-18T05:18:03,422206,GET /rate/over+the+brooklyn+bridge+1984=4,over+the+brooklyn+bridge+1984,4,1984
519,"2022-10-18T05:18:03,19555,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:18:03,19555,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
520,"2022-10-18T05:18:05,473240,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:05,473240,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
521,"2022-10-18T05:18:05,606558,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:05,606558,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
522,"2022-10-18T05:18:05,589163,GET /rate/the+search+for+santa+paws+2010=3",2022-10-18T05:18:05,589163,GET /rate/the+search+for+santa+paws+2010=3,the+search+for+santa+paws+2010,3,2010
523,"2022-10-18T05:18:05,592457,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:05,592457,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
524,"2022-10-18T05:18:06,263269,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:18:06,263269,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
525,"2022-10-18T05:26:51,307629,GET /rate/schindlers+list+1993=5",2022-10-18T05:26:51,307629,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
526,"2022-10-18T05:26:51,378743,GET /rate/spirited+away+2001=4",2022-10-18T05:26:51,378743,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
527,"2022-10-18T05:26:52,55761,GET /rate/terminator+2+judgment+day+1991=4",2022-10-18T05:26:52,55761,GET /rate/terminator+2+judgment+day+1991=4,terminator+2+judgment+day+1991,4,1991
528,"2022-10-18T05:26:53,646367,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:26:53,646367,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
529,"2022-10-18T05:26:53,619887,GET /rate/ponyo+2008=4",2022-10-18T05:26:53,619887,GET /rate/ponyo+2008=4,ponyo+2008,4,2008
530,"2022-10-18T05:26:54,4071,GET /rate/casino+royale+2006=5",2022-10-18T05:26:54,4071,GET /rate/casino+royale+2006=5,casino+royale+2006,5,2006
531,"2022-10-18T05:26:54,69313,GET /rate/schindlers+list+1993=5",2022-10-18T05:26:54,69313,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
532,"2022-10-18T05:26:54,39407,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:26:54,39407,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
533,"2022-10-18T05:26:54,59416,GET /rate/schindlers+list+1993=4",2022-10-18T05:26:54,59416,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
534,"2022-10-18T05:26:56,593811,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:26:56,593811,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
535,"2022-10-18T05:26:56,559499,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:26:56,559499,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
536,"2022-10-18T05:26:57,61962,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:26:57,61962,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
537,"2022-10-18T05:26:57,193604,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:26:57,193604,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
538,"2022-10-18T05:26:57,93964,GET /rate/spirited+away+2001=5",2022-10-18T05:26:57,93964,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
539,"2022-10-18T05:26:58,628949,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:26:58,628949,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
540,"2022-10-18T05:26:58,103352,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:26:58,103352,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
541,"2022-10-18T05:26:58,86799,GET /rate/eila_+rampe+ja+likka+2014=3",2022-10-18T05:26:58,86799,GET /rate/eila_+rampe+ja+likka+2014=3,eila_+rampe+ja+likka+2014,3,2014
542,"2022-10-18T05:26:59,300123,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:26:59,300123,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
543,"2022-10-18T05:26:59,110392,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:26:59,110392,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
544,"2022-10-18T05:27,78863,GET /rate/soldiers+girl+2003=4",2022-10-18T05:27,78863,GET /rate/soldiers+girl+2003=4,soldiers+girl+2003,4,2003
545,"2022-10-18T05:27,387009,GET /rate/twilight+2008=3",2022-10-18T05:27,387009,GET /rate/twilight+2008=3,twilight+2008,3,2008
546,"2022-10-18T05:27:01,480878,GET /rate/spirited+away+2001=5",2022-10-18T05:27:01,480878,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
547,"2022-10-18T05:27:01,552950,GET /rate/scarface+1983=3",2022-10-18T05:27:01,552950,GET /rate/scarface+1983=3,scarface+1983,3,1983
548,"2022-10-18T05:27:01,86993,GET /rate/amlie+2001=4",2022-10-18T05:27:01,86993,GET /rate/amlie+2001=4,amlie+2001,4,2001
549,"2022-10-18T05:27:02,404161,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:27:02,404161,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
550,"2022-10-18T05:27:03,293426,GET /rate/the+godfather+1972=4",2022-10-18T05:27:03,293426,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
551,"2022-10-18T05:27:03,107567,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:03,107567,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
552,"2022-10-18T05:27:03,503150,GET /rate/alien+1979=4",2022-10-18T05:27:03,503150,GET /rate/alien+1979=4,alien+1979,4,1979
553,"2022-10-18T05:27:04,114644,GET /rate/schindlers+list+1993=5",2022-10-18T05:27:04,114644,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
554,"2022-10-18T05:27:05,511415,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:05,511415,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
555,"2022-10-18T05:27:05,531600,GET /rate/box+of+moonlight+1996=4",2022-10-18T05:27:05,531600,GET /rate/box+of+moonlight+1996=4,box+of+moonlight+1996,4,1996
556,"2022-10-18T05:27:06,451586,GET /rate/guys+and+dolls+1955=4",2022-10-18T05:27:06,451586,GET /rate/guys+and+dolls+1955=4,guys+and+dolls+1955,4,1955
557,"2022-10-18T05:27:06,127073,GET /rate/schindlers+list+1993=3",2022-10-18T05:27:06,127073,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
558,"2022-10-18T05:27:06,136234,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:06,136234,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
559,"2022-10-18T05:27:07,437148,GET /rate/spirited+away+2001=5",2022-10-18T05:27:07,437148,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
560,"2022-10-18T05:27:08,498520,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:27:08,498520,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
561,"2022-10-18T05:27:08,130820,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:08,130820,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
562,"2022-10-18T05:27:08,334879,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:08,334879,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
563,"2022-10-18T05:27:09,496526,GET /rate/the+godfather+1972=5",2022-10-18T05:27:09,496526,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
564,"2022-10-18T05:27:09,49830,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:09,49830,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
565,"2022-10-18T05:27:10,71517,GET /rate/the+sheep+has+five+legs+1954=3",2022-10-18T05:27:10,71517,GET /rate/the+sheep+has+five+legs+1954=3,the+sheep+has+five+legs+1954,3,1954
566,"2022-10-18T05:27:10,13944,GET /rate/life+is+beautiful+1997=5",2022-10-18T05:27:10,13944,GET /rate/life+is+beautiful+1997=5,life+is+beautiful+1997,5,1997
567,"2022-10-18T05:27:11,295559,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:11,295559,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
568,"2022-10-18T05:27:11,477188,GET /rate/schindlers+list+1993=5",2022-10-18T05:27:11,477188,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
569,"2022-10-18T05:27:11,207676,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:27:11,207676,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
570,"2022-10-18T05:27:11,259827,GET /rate/the+staircase+2004=3",2022-10-18T05:27:11,259827,GET /rate/the+staircase+2004=3,the+staircase+2004,3,2004
571,"2022-10-18T05:27:11,199223,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:11,199223,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
572,"2022-10-18T05:27:12,444464,GET /rate/blossoms+in+the+dust+1941=4",2022-10-18T05:27:12,444464,GET /rate/blossoms+in+the+dust+1941=4,blossoms+in+the+dust+1941,4,1941
573,"2022-10-18T05:27:12,321247,GET /rate/the+godfather+1972=4",2022-10-18T05:27:12,321247,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
574,"2022-10-18T05:27:12,570306,GET /rate/club+sandwich+2013=3",2022-10-18T05:27:12,570306,GET /rate/club+sandwich+2013=3,club+sandwich+2013,3,2013
575,"2022-10-18T05:27:13,200665,GET /rate/hercules+1997=3",2022-10-18T05:27:13,200665,GET /rate/hercules+1997=3,hercules+1997,3,1997
576,"2022-10-18T05:27:13,443568,GET /rate/barcelona+1994=3",2022-10-18T05:27:13,443568,GET /rate/barcelona+1994=3,barcelona+1994,3,1994
577,"2022-10-18T05:27:14,524456,GET /rate/starship+troopers+1997=3",2022-10-18T05:27:14,524456,GET /rate/starship+troopers+1997=3,starship+troopers+1997,3,1997
578,"2022-10-18T05:18:07,374799,GET /rate/star+wars+1977=5",2022-10-18T05:18:07,374799,GET /rate/star+wars+1977=5,star+wars+1977,5,1977
579,"2022-10-18T05:18:07,286957,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:18:07,286957,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
580,"2022-10-18T05:18:08,339175,GET /rate/the+godfather+1972=5",2022-10-18T05:18:08,339175,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
581,"2022-10-18T05:18:09,25037,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:09,25037,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
582,"2022-10-18T05:18:10,495480,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:10,495480,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
583,"2022-10-18T05:18:11,608324,GET /rate/pussy+riot+a+punk+prayer+2013=3",2022-10-18T05:18:11,608324,GET /rate/pussy+riot+a+punk+prayer+2013=3,pussy+riot+a+punk+prayer+2013,3,2013
584,"2022-10-18T05:18:12,584978,GET /rate/schindlers+list+1993=5",2022-10-18T05:18:12,584978,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
585,"2022-10-18T05:18:12,316775,GET /rate/the+godfather+1972=5",2022-10-18T05:18:12,316775,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
586,"2022-10-18T05:18:13,98732,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:13,98732,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
587,"2022-10-18T05:18:13,256665,GET /rate/brave+2012=5",2022-10-18T05:18:13,256665,GET /rate/brave+2012=5,brave+2012,5,2012
588,"2022-10-18T05:18:14,448012,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:14,448012,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
589,"2022-10-18T05:18:14,645375,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:18:14,645375,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
590,"2022-10-18T05:18:15,72816,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:15,72816,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
591,"2022-10-18T05:18:15,179995,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:18:15,179995,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
592,"2022-10-18T05:18:15,563719,GET /rate/the+blue+umbrella+2013=4",2022-10-18T05:18:15,563719,GET /rate/the+blue+umbrella+2013=4,the+blue+umbrella+2013,4,2013
593,"2022-10-18T05:18:16,16232,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:16,16232,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
594,"2022-10-18T05:18:16,385229,GET /rate/the+poseidon+adventure+1972=3",2022-10-18T05:18:16,385229,GET /rate/the+poseidon+adventure+1972=3,the+poseidon+adventure+1972,3,1972
595,"2022-10-18T05:18:16,113495,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:16,113495,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
596,"2022-10-18T05:18:16,241308,GET /rate/last+train+from+gun+hill+1959=5",2022-10-18T05:18:16,241308,GET /rate/last+train+from+gun+hill+1959=5,last+train+from+gun+hill+1959,5,1959
597,"2022-10-18T05:18:16,399644,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:18:16,399644,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
598,"2022-10-18T05:18:17,158552,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:17,158552,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
599,"2022-10-18T05:18:17,92566,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:17,92566,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
600,"2022-10-18T05:18:17,607842,GET /rate/2001+a+space+odyssey+1968=5",2022-10-18T05:18:17,607842,GET /rate/2001+a+space+odyssey+1968=5,2001+a+space+odyssey+1968,5,1968
601,"2022-10-18T05:18:18,235977,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:18,235977,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
602,"2022-10-18T05:18:18,551816,GET /rate/the+wild+child+1970=4",2022-10-18T05:18:18,551816,GET /rate/the+wild+child+1970=4,the+wild+child+1970,4,1970
603,"2022-10-18T05:18:20,400938,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:18:20,400938,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
604,"2022-10-18T05:18:20,278887,GET /rate/the+princess+bride+1987=5",2022-10-18T05:18:20,278887,GET /rate/the+princess+bride+1987=5,the+princess+bride+1987,5,1987
605,"2022-10-18T05:18:21,468986,GET /rate/seven+samurai+1954=5",2022-10-18T05:18:21,468986,GET /rate/seven+samurai+1954=5,seven+samurai+1954,5,1954
606,"2022-10-18T05:18:22,448017,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:22,448017,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
607,"2022-10-18T05:18:24,327434,GET /rate/the+shipping+news+2001=3",2022-10-18T05:18:24,327434,GET /rate/the+shipping+news+2001=3,the+shipping+news+2001,3,2001
608,"2022-10-18T05:18:24,622942,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:24,622942,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
609,"2022-10-18T05:18:25,59101,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:18:25,59101,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
610,"2022-10-18T05:18:25,87638,GET /rate/spirited+away+2001=4",2022-10-18T05:18:25,87638,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
611,"2022-10-18T05:18:25,316400,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:25,316400,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
612,"2022-10-18T05:18:26,223640,GET /rate/yojimbo+1961=4",2022-10-18T05:18:26,223640,GET /rate/yojimbo+1961=4,yojimbo+1961,4,1961
